County,City,VIN (1-10)_count,Electric Range_mean,Electric Range_std,Electric Range_min,Electric Range_max,Base MSRP_mean,Base MSRP_std,Base MSRP_min,Base MSRP_max,Model Year_mean,Model Year_min,Model Year_max,Longitude_mean,Latitude_mean,Vehicle Age_mean,EV_Count,Avg_Range,Range_Std,Avg_MSRP,Avg_Age,Charging_Score,BEV_Ratio,PHEV_Ratio,Make_Diversity,Distance_From_Seattle,Distance_From_Spokane,County_Encoded,EV_Density_Category
Thurston,Yelm,458,164.8297,85.6627,6.0,337.0,55389.7826,14399.4725,31950.0,69900.0,2021.5721,2011,2026,-122.6074,46.9424,2.4279,458,164.8297,85.6627,55389.7826,2.4279,184.82,0.7358078602620087,0.26419213973799127,29,0.7186240533129985,5.230691629220744,203,Very High
Tooele,Tooele,1,210.0,,210.0,210.0,69900.0,,69900.0,69900.0,2016.0,2016,2016,-112.2985,40.5341,8.0,1,210.0,0.0,69900.0,8.0,1.31,1.0,0.0,1,12.27549295832961,8.777961400006264,204,Low
Travis,Austin,3,155.0,103.923,35.0,215.0,,,,,2019.0,2012,2023,-97.748,30.3616,5.0,3,155.0,103.923,,5.0,,0.6666666666666666,0.3333333333333333,3,30.029222466957076,26.199557474125395,205,Low
Travis,Leander,1,265.0,,265.0,265.0,59900.0,,59900.0,59900.0,2012.0,2012,2012,-97.8532,30.5796,12.0,1,265.0,0.0,59900.0,12.0,1.06,1.0,0.0,1,29.818143013440658,25.976789110280738,205,Low
Ventura,Camarillo,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2020.0,2020,2020,-119.0507,34.2234,4.0,1,32.0,0.0,39995.0,4.0,1.56,0.0,1.0,1,13.779220652852615,13.5332783629836,206,Low
Ventura,Moorpark,1,125.0,,125.0,125.0,,,,,2019.0,2019,2019,-118.8822,34.2871,5.0,1,125.0,0.0,,5.0,,1.0,0.0,1,13.758642186640365,13.45075757457549,206,Low
Ventura,Port Hueneme,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-119.1956,34.1502,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,13.81671336642691,13.624014023774345,206,Low
Ventura,Ventura,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-119.2931,34.2794,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,13.668910682274575,13.509049069790215,206,Low
Virginia Beach,Virginia Beach,8,169.625,85.5803,30.0,220.0,,,,,2021.75,2018,2024,-76.1302,36.8263,2.25,8,169.625,85.5803,,2.25,,0.75,0.25,5,47.44282672459556,42.692928616926714,207,Low
Wahkiakum,Cathlamet,63,157.0952,93.8968,17.0,322.0,59198.75,14823.3601,39995.0,69900.0,2020.619,2013,2025,-123.3866,46.2078,3.381,63,157.0952,93.8968,59198.75,3.381,26.7,0.6666666666666666,0.3333333333333333,15,1.7514259362017042,6.134668154024307,208,High
Wahkiakum,Grays River,5,205.0,98.5825,38.0,293.0,,,,,2018.8,2014,2021,-123.6102,46.3559,5.2,5,205.0,98.5825,,5.2,,0.8,0.2,3,1.7879568507097787,6.319958706352444,208,Low
Wahkiakum,Naselle,6,167.0,97.7405,42.0,249.0,69900.0,,69900.0,69900.0,2021.6667,2018,2024,-123.8115,46.3654,2.3333,6,167.0,97.7405,69900.0,2.3333,3.98,0.6666666666666666,0.3333333333333333,4,1.9308570635860116,6.515174119699328,208,Low
Wahkiakum,Rosburg,4,173.0,84.0,47.0,215.0,,,,,2021.75,2018,2024,-123.6386,46.334,2.25,4,173.0,84.0,,2.25,,0.75,0.25,4,1.8235775525049638,6.352282566133211,208,Low
Wahkiakum,Skamokawa,9,216.7778,82.0256,25.0,322.0,,,,,2020.3333,2017,2023,-123.458,46.2716,3.6667,9,216.7778,82.0256,,3.6667,,0.8888888888888888,0.1111111111111111,4,1.7460836091092569,6.1894545672458054,208,Low
Wake,Holly Springs,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-78.8336,35.6524,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,45.11111655335079,40.41691451261464,209,Low
Wake,Morrisville,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-78.8302,35.823,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,45.06949196352228,40.3698147045537,209,Low
Walla Walla,Burbank,20,200.85,58.822,20.0,289.0,,,,,2021.55,2017,2025,-119.0156,46.1992,2.45,20,200.85,58.822,,2.45,,0.9,0.1,5,3.602613114115912,2.158068655071015,210,Medium
Walla Walla,College Place,101,167.0198,88.7528,6.0,322.0,61186.25,14318.9125,39995.0,69900.0,2021.505,2012,2025,-118.3886,46.0346,2.495,101,167.0198,88.7528,61186.25,2.495,41.99,0.7326732673267327,0.26732673267326734,16,4.245128833145116,1.8880212922528168,210,Very High
Walla Walla,Dixie,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-118.1557,46.1405,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,4.4261262352083905,1.6845465205805332,210,Low
Walla Walla,Prescott,2,215.0,0.0,215.0,215.0,,,,,2024.0,2024,2024,-118.3124,46.2996,0.0,2,215.0,0.0,,0.0,,1.0,0.0,2,4.226723512367471,1.6226920841613772,210,Low
Walla Walla,Touchet,13,168.7692,88.9458,19.0,289.0,31950.0,,31950.0,31950.0,2021.6154,2013,2025,-118.6692,46.0424,2.3846,13,168.7692,88.9458,31950.0,2.3846,7.1,0.7692307692307693,0.23076923076923078,5,3.9827511659655506,2.0391898391272942,210,Medium
Walla Walla,Waitsburg,13,162.3077,94.895,16.0,259.0,39995.0,,39995.0,39995.0,2021.0,2013,2025,-118.1545,46.2701,3.0,13,162.3077,94.895,39995.0,3.0,6.91,0.6923076923076923,0.3076923076923077,8,4.386058021732041,1.5681836435825989,210,Medium
Walla Walla,Walla Walla,534,150.0468,90.6233,6.0,337.0,59229.3478,13683.2384,34995.0,81100.0,2021.161,2011,2026,-118.3426,46.0707,2.839,534,150.0468,90.6233,59229.3478,2.839,215.14,0.6704119850187266,0.3295880149812734,26,4.274794790396369,1.833634960945061,210,Very High
Walla Walla,Walla Walla Co,2,31.0,12.7279,22.0,40.0,,,,,2021.5,2018,2025,-118.3426,46.0707,2.5,2,31.0,12.7279,,2.5,,0.0,1.0,2,4.274794790396369,1.833634960945061,210,Low
Wasco,The Dalles,1,6.0,,6.0,6.0,,,,,2015.0,2015,2015,-121.1833,45.6017,9.0,1,6.0,0.0,,9.0,,0.0,1.0,1,2.3103596451634947,4.283569037613377,211,Low
Washington,Beaverton,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-122.8843,45.5304,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,2.147992197378753,5.858594153037052,212,Low
Washoe,Sparks,2,261.5,65.7609,215.0,308.0,69900.0,,69900.0,69900.0,2021.5,2020,2023,-119.7209,39.5823,2.5,2,261.5,65.7609,69900.0,2.5,2.49,1.0,0.0,1,8.438088447628411,8.396214519651105,213,Low
Washtenaw,Ann Arbor,1,6.0,,6.0,6.0,,,,,2015.0,2015,2015,-83.6837,42.2871,9.0,1,6.0,0.0,,9.0,,0.0,1.0,1,39.012711356300265,34.167206063417005,214,Low
Wayne,Taylor,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-83.2628,42.2266,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,39.43792969528192,34.59238400399718,215,Low
Weld,Windsor,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-104.9014,40.4785,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,18.831712874297974,14.436838755420114,216,Low
Whatcom,Acme,11,133.7273,94.9106,19.0,215.0,69900.0,,69900.0,69900.0,2020.4545,2014,2024,-122.2035,48.7177,3.5455,11,133.7273,94.9106,69900.0,3.5455,5.79,0.6363636363636364,0.36363636363636365,6,1.1189147465289733,4.893442087120275,217,Medium
Whatcom,Bellingham,4186,158.1565,85.2376,6.0,337.0,55327.5908,18273.9937,31950.0,184400.0,2020.9056,2011,2026,-122.4739,48.7648,3.0944,4186,158.1565,85.2376,55327.5908,3.0944,1675.94,0.747730530339226,0.252269469660774,37,1.1672451327806002,5.167642635670543,217,Very High
Whatcom,Blaine,575,170.1043,82.2668,6.0,337.0,63652.7273,22939.5496,31950.0,184400.0,2021.2261,2011,2026,-122.7489,48.994,2.7739,575,170.1043,82.2668,63652.7273,2.7739,231.54,0.7773913043478261,0.22260869565217392,31,1.449037984319253,5.487806797801836,217,Very High
Whatcom,Custer,36,160.2222,81.0785,19.0,215.0,59931.6667,17265.6598,39995.0,69900.0,2020.6667,2012,2025,-122.6422,48.9186,3.3333,36,160.2222,81.0785,59931.6667,3.3333,15.88,0.7777777777777778,0.2222222222222222,13,1.3485383828426964,5.366175405258386,217,Medium
Whatcom,Deming,41,161.7073,82.1241,18.0,249.0,62583.3333,8743.6167,52900.0,69900.0,2021.0488,2012,2025,-122.2172,48.8265,2.9512,41,161.7073,82.1241,62583.3333,2.9512,17.91,0.8048780487804879,0.1951219512195122,16,1.2256973933234918,4.931442053801306,217,Medium
Whatcom,Everson,109,178.0734,81.6184,19.0,330.0,54416.6667,18606.4684,31950.0,69900.0,2020.4312,2000,2026,-122.3453,48.9201,3.5688,109,178.0734,81.6184,54416.6667,3.5688,45.13,0.8440366972477065,0.1559633027522936,14,1.3139663047430066,5.07842398584442,217,Very High
Whatcom,Ferndale,538,167.3829,82.086,6.0,322.0,65209.5714,13409.3804,36900.0,98950.0,2021.1561,2008,2026,-122.5945,48.8479,2.8439,538,167.3829,82.086,65209.5714,2.8439,216.72,0.7695167286245354,0.23048327137546468,26,1.2691227875977973,5.303522514329504,217,Very High
Whatcom,Glacier,23,193.1304,66.8392,16.0,266.0,67000.0,19940.4112,52900.0,81100.0,2022.1304,2018,2025,-122.2172,48.8265,1.8696,23,193.1304,66.8392,67000.0,1.8696,10.83,0.8695652173913043,0.13043478260869565,13,1.2256973933234918,4.931442053801306,217,Medium
Whatcom,Lummi Island,61,152.082,93.5185,13.0,322.0,68250.0,2857.8838,64950.0,69900.0,2020.4262,2011,2026,-122.6833,48.7205,3.5738,61,152.082,93.5185,68250.0,3.5738,25.83,0.6885245901639344,0.3114754098360656,17,1.1683346823577583,5.363432686256071,217,High
Whatcom,Lynden,343,165.9067,82.7896,6.0,322.0,60968.3333,13919.1712,31950.0,69900.0,2021.2216,2011,2026,-122.4508,48.9429,2.7784,343,165.9067,82.7896,60968.3333,2.7784,138.75,0.7551020408163265,0.24489795918367346,25,1.341959977048497,5.1862826619844,217,Very High
Whatcom,Maple Falls,50,163.3,78.7482,19.0,238.0,35972.5,5688.6741,31950.0,39995.0,2020.24,2013,2025,-122.0773,48.9237,3.76,50,163.3,78.7482,35972.5,3.76,21.66,0.78,0.22,13,1.341912549311612,4.820224444981781,217,Medium
Whatcom,Nooksack,14,196.7857,60.104,34.0,249.0,69900.0,,69900.0,69900.0,2020.9286,2016,2025,-122.3218,48.9286,3.0714,14,196.7857,60.104,69900.0,3.0714,7.09,0.9285714285714286,0.07142857142857142,6,1.3224401120655729,5.0577909881686445,217,Medium
Whatcom,Point Roberts,78,170.6154,85.1979,6.0,322.0,60837.5,13266.4924,32250.0,69900.0,2020.8718,2013,2025,-123.0569,48.9887,3.1282,78,170.6154,85.1979,60837.5,3.1282,32.73,0.7948717948717948,0.20512820512820512,17,1.5609744680807573,5.785816175787127,217,High
Whatcom,Sedro Woolley,56,170.5893,84.045,14.0,322.0,68250.0,2857.8838,64950.0,69900.0,2020.9107,2012,2025,-122.2386,48.5086,3.0893,56,170.5893,84.045,68250.0,3.0893,23.89,0.7678571428571429,0.23214285714285715,15,0.9072309573642197,4.887052158510285,217,High
Whatcom,Sumas,23,154.6957,91.47,19.0,258.0,39995.0,,39995.0,39995.0,2021.8696,2013,2026,-122.265,48.9998,2.1304,23,154.6957,91.47,39995.0,2.1304,10.98,0.6956521739130435,0.30434782608695654,12,1.3952144530501387,5.0213745130193175,217,Medium
Whitman,Colfax,30,163.6333,81.9939,25.0,239.0,,,,,2020.7333,2015,2024,-117.3648,46.8796,3.2667,30,163.6333,81.9939,,3.2667,,0.7333333333333333,0.26666666666666666,8,5.020161038253648,0.7815996929374995,218,Medium
Whitman,Colton,6,125.5,98.4962,25.0,215.0,,,,,2021.8333,2017,2026,-117.1298,46.568,2.1667,6,125.5,98.4962,,2.1667,,0.5,0.5,6,5.304883083537274,1.1303004379367472,218,Low
Whitman,Endicott,6,130.8333,93.5872,26.0,215.0,,,,,2021.3333,2013,2024,-117.6848,46.9275,2.6667,6,130.8333,93.5872,,2.6667,,0.6666666666666666,0.3333333333333333,4,4.6965978090528475,0.7757429535612894,218,Low
Whitman,Farmington,1,21.0,,21.0,21.0,,,,,2024.0,2024,2024,-117.0455,47.0892,0.0,1,21.0,0.0,,0.0,,0.0,1.0,1,5.311819703265532,0.68499956934293,218,Low
Whitman,Garfield,7,195.8571,69.9105,42.0,259.0,69900.0,,69900.0,69900.0,2022.0,2017,2025,-117.1336,47.0071,2.0,7,195.8571,69.9105,69900.0,2.0,4.42,0.8571428571428571,0.14285714285714285,5,5.232907706046415,0.7142903121280576,218,Low
Whitman,Lacrosse,2,123.5,129.4005,32.0,215.0,39995.0,,39995.0,39995.0,2023.5,2023,2024,-117.8814,46.8161,0.5,2,123.5,129.4005,39995.0,0.5,2.76,0.5,0.5,2,4.5202863294264874,0.9578791416457499,218,Low
Whitman,Lamont,1,25.0,,25.0,25.0,,,,,2017.0,2017,2017,-117.9063,47.2014,7.0,1,25.0,0.0,,7.0,,0.0,1.0,1,4.444273695442255,0.6632517244606301,218,Low
Whitman,Malden,1,38.0,,38.0,38.0,,,,,2023.0,2023,2023,-117.4751,47.2288,1.0,1,38.0,0.0,,1.0,,0.0,1.0,1,4.87164035618394,0.4327941889628364,218,Low
Whitman,Oakesdale,4,167.5,95.0,25.0,215.0,,,,,2022.75,2021,2024,-117.2426,47.129,1.25,4,167.5,95.0,,1.25,,0.75,0.25,3,5.111822580058899,0.5606456991719494,218,Low
Whitman,Palouse,29,140.6207,87.3713,21.0,238.0,31950.0,,31950.0,31950.0,2021.069,2011,2025,-117.0768,46.9101,2.931,29,140.6207,87.3713,31950.0,2.931,13.39,0.6896551724137931,0.3103448275862069,11,5.301201118614527,0.8261309399846956,218,Medium
Whitman,Pullman,407,154.1671,87.1852,6.0,322.0,60721.1111,14281.9921,39995.0,81100.0,2021.6806,2011,2026,-117.1815,46.7302,2.3194,407,154.1671,87.1852,60721.1111,2.3194,164.38,0.6855036855036855,0.3144963144963145,25,5.224562791277369,0.960249035406958,218,Very High
Whitman,Rosalia,10,155.8,80.3752,32.0,215.0,39995.0,,39995.0,39995.0,2020.1,2015,2024,-117.3705,47.2344,3.9,10,155.8,80.3752,39995.0,3.9,5.58,0.6,0.4,5,4.975511008931636,0.42801356286921355,218,Low
Whitman,St John,2,215.0,0.0,215.0,215.0,,,,,2023.0,2022,2024,-117.5821,47.0918,1.0,2,215.0,0.0,,1.0,,1.0,0.0,1,4.777772217257747,0.5880954089261357,218,Low
Whitman,Tekoa,3,150.3333,112.006,21.0,215.0,,,,,2020.6667,2017,2024,-117.0735,47.2268,3.3333,3,150.3333,112.006,,3.3333,,0.6666666666666666,0.3333333333333333,3,5.2722688019485515,0.5575663637631006,218,Low
Whitman,Uniontown,4,166.5,97.0,21.0,215.0,,,,,2023.25,2022,2024,-117.098,46.5463,0.75,4,166.5,97.0,,0.75,,0.75,0.25,3,5.34033620851721,1.1598449249791956,218,Low
Williamsburg,Williamsburg,1,38.0,,38.0,38.0,,,,,2013.0,2013,2013,-76.7103,37.2757,11.0,1,38.0,0.0,,11.0,,0.0,1.0,1,46.776787678184995,42.01876952148884,219,Low
Williamson,Austin,1,220.0,,220.0,220.0,,,,,2019.0,2019,2019,-97.794,30.4927,5.0,1,220.0,0.0,,5.0,,1.0,0.0,1,29.916387379829136,26.07854315735448,220,Low
Williamson,Brentwood,1,23.0,,23.0,23.0,,,,,2023.0,2023,2023,-86.7888,36.0331,1.0,1,23.0,0.0,,1.0,,0.0,1.0,1,37.379978845633396,32.768810236717485,220,Low
Williamson,Hutto,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-97.5423,30.5437,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,30.094236828502563,26.235246781762893,220,Low
Wise,Alvord,1,200.0,,200.0,200.0,,,,,2017.0,2017,2017,-97.6945,33.3591,7.0,1,200.0,0.0,,7.0,,1.0,0.0,1,28.460344203294515,24.368289072891432,221,Low
Yakima,Buena,2,215.0,0.0,215.0,215.0,,,,,2022.5,2021,2024,-120.313,46.4273,1.5,2,215.0,0.0,,1.5,,1.0,0.0,1,2.3380697209450307,3.1386878229604163,222,Low
Yakima,Cowiche,6,188.0,66.1362,53.0,215.0,,,,,2021.8333,2017,2024,-120.7098,46.6546,2.1667,6,188.0,66.1362,,2.1667,,0.8333333333333334,0.16666666666666666,4,1.8807976632269576,3.4339132312858447,222,Low
Yakima,Grandview,57,187.7544,83.0611,19.0,330.0,69900.0,0.0,69900.0,69900.0,2021.0702,2013,2025,-119.9012,46.2561,2.9298,57,187.7544,83.0611,69900.0,2.9298,24.33,0.8070175438596491,0.19298245614035087,13,2.780655465892883,2.8450276501292553,222,High
Yakima,Granger,9,153.5556,93.4948,25.0,220.0,69900.0,,69900.0,69900.0,2021.5556,2014,2024,-120.1871,46.3395,2.4444,9,153.5556,93.4948,69900.0,2.4444,5.14,0.6666666666666666,0.3333333333333333,6,2.491094917902564,3.0601022368541857,222,Low
Yakima,Harrah,1,53.0,,53.0,53.0,,,,,2017.0,2017,2017,-120.5435,46.4036,7.0,1,53.0,0.0,,7.0,,0.0,1.0,1,2.1553043218998145,3.3607042848188766,222,Low
Yakima,Mabton,12,173.25,87.273,25.0,259.0,39995.0,,39995.0,39995.0,2021.75,2019,2024,-119.9904,46.2147,2.25,12,173.25,87.273,39995.0,2.25,6.6,0.75,0.25,6,2.7239366989708143,2.943054904346835,222,Medium
Yakima,Moxee,47,158.2553,86.132,6.0,289.0,59250.0,18150.6198,32250.0,69900.0,2020.4894,2011,2026,-120.3944,46.5572,3.5106,47,158.2553,86.132,59250.0,3.5106,20.28,0.723404255319149,0.2765957446808511,13,2.20342512693306,3.1662155833107777,222,Medium
Yakima,Naches,36,154.3611,92.2636,21.0,322.0,60759.0,15739.7556,39995.0,81100.0,2022.1389,2012,2026,-120.6923,46.7251,1.8611,36,154.3611,92.2636,60759.0,1.8611,16.04,0.6666666666666666,0.3333333333333333,16,1.8615265912685712,3.397132817538933,222,Medium
Yakima,Outlook,19,169.5263,98.9587,17.0,322.0,58281.6667,16028.9506,39995.0,69900.0,2020.8947,2012,2024,-120.0851,46.3294,3.1053,19,169.5263,98.9587,58281.6667,3.1053,9.17,0.7368421052631579,0.2631578947368421,10,2.5844200974299834,2.972897100472866,222,Medium
Yakima,Parker,2,120.0,134.3503,25.0,215.0,,,,,2022.5,2021,2024,-120.4672,46.5034,1.5,2,120.0,134.3503,,1.5,,0.5,0.5,2,2.1665686811176728,3.253282434711137,222,Low
Yakima,Prosser,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-119.769,46.2066,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,2.920335900200515,2.756543821527242,222,Low
Yakima,Selah,152,169.4474,81.6042,14.0,330.0,68732.0588,10436.4208,39995.0,90700.0,2021.4342,2012,2026,-120.5314,46.654,2.5658,152,169.4474,81.6042,68732.0588,2.5658,62.34,0.75,0.25,19,2.036959825327924,3.263913632435762,222,Very High
Yakima,Sunnyside,105,165.5333,86.983,19.0,330.0,59931.6667,15442.8756,39995.0,69900.0,2021.4381,2011,2026,-120.0098,46.3238,2.5619,105,165.5333,86.983,59931.6667,2.5619,43.58,0.7428571428571429,0.2571428571428571,18,2.652852625005769,2.90830662757557,222,Very High
Yakima,Tieton,19,198.2105,62.653,42.0,322.0,69900.0,,69900.0,69900.0,2021.1053,2016,2025,-120.7525,46.7041,2.8947,19,198.2105,62.653,69900.0,2.8947,9.12,0.9473684210526315,0.05263157894736842,8,1.819043861483281,3.4607881096651925,222,Medium
Yakima,Toppenish,30,216.4667,54.5526,25.0,330.0,68471.4286,3779.6447,59900.0,69900.0,2020.1333,2012,2024,-120.313,46.3751,3.8667,30,216.4667,54.5526,68471.4286,3.8667,13.45,0.9666666666666667,0.03333333333333333,8,2.3648196590860735,3.1595339355670786,222,Medium
Yakima,Union Gap,21,160.4762,87.2236,13.0,259.0,81100.0,,81100.0,81100.0,2020.2381,2014,2026,-120.4778,46.5535,3.7619,21,160.4762,87.2236,81100.0,3.7619,9.77,0.7619047619047619,0.23809523809523808,9,2.132277134895927,3.2457928661576663,222,Medium
Yakima,Wapato,32,184.6562,81.5834,11.0,308.0,58900.0,19052.5589,36900.0,69900.0,2020.9062,2013,2025,-120.4208,46.4478,3.0938,32,184.6562,81.5834,58900.0,3.0938,14.36,0.8125,0.1875,11,2.2349403235880794,3.230378931332977,222,Medium
Yakima,White Swan,2,117.0,138.5929,19.0,215.0,69900.0,,69900.0,69900.0,2020.5,2016,2025,-120.7306,46.3829,3.5,2,117.0,138.5929,69900.0,3.5,2.25,0.5,0.5,2,2.0152580827278697,3.5423582498104222,222,Low
Yakima,Yakima,1092,159.4808,88.6958,6.0,330.0,62086.7105,13062.5579,31950.0,81100.0,2021.3205,2011,2026,-120.5509,46.5935,2.6795,1092,159.4808,88.6958,62086.7105,2.6795,438.35,0.7023809523809523,0.2976190476190476,36,2.048959426147819,3.301494222318128,222,Very High
Yakima,Zillah,48,172.2708,84.573,20.0,322.0,51331.6667,16211.1076,39995.0,69900.0,2021.5625,2011,2025,-120.2673,46.4026,2.4375,48,172.2708,84.573,51331.6667,2.4375,20.86,0.7916666666666666,0.20833333333333334,16,2.389989958137893,3.106609748584463,222,Medium
York,Williamsburg,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-76.7103,37.2757,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,46.776787678184995,42.01876952148884,223,Low
York,Yorktown,2,215.0,0.0,215.0,215.0,,,,,2022.5,2021,2024,-76.549,37.2409,1.5,2,215.0,0.0,,1.5,,1.0,0.0,2,46.94179043986285,42.18366709296383,223,Low
Yuba,Beale Afb,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-121.3373,39.0943,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,8.569834808792995,9.41535596459316,224,Low
Yuba,Olivehurst,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-121.5513,39.101,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,8.54096456379489,9.500212678145683,224,Low
